timestamp,p,T,Tpot,rh,VPact,sh,H2OC,rho,wv,wd,rain,raining
26/06/20 8:00,990.36,20.97,294.94,57.89,14.39,9.09,14.53,1166.55,0.8,169.9,0,0
26/06/20 8:10,990.32,21.21,295.18,57.98,14.63,9.24,14.77,1165.45,1.17,122.6,0,0
26/06/20 8:20,990.26,21.54,295.52,56.86,14.64,9.25,14.78,1164.07,0.87,152.5,0,0
26/06/20 8:30,990.18,21.94,295.92,55.64,14.68,9.27,14.83,1162.38,1.3,181.7,0,0
26/06/20 8:40,990.02,22.33,296.33,55.41,14.97,9.46,15.12,1160.53,1.06,141.4,0,0
26/06/20 8:50,989.94,22.38,296.39,53.94,14.62,9.24,14.77,1160.39,2.08,169,0,0
26/06/20 9:00,989.91,22.33,296.34,54.31,14.67,9.27,14.82,1160.53,2.12,157.5,0,0
26/06/20 9:10,989.79,21.91,295.93,56.66,14.92,9.43,15.08,1161.93,1.43,69.88,0,0
26/06/20 9:20,989.71,21.87,295.89,57.16,15.02,9.49,15.17,1161.95,1.55,57.6,0,0
26/06/20 9:30,989.68,21.82,295.85,56.17,14.71,9.3,14.87,1162.25,2.59,77.57,0,0
26/06/20 9:40,989.65,21.85,295.88,55.3,14.51,9.17,14.66,1162.18,2.76,83.2,0,0
26/06/20 9:50,989.67,22.12,296.15,54.07,14.42,9.12,14.57,1161.18,2.44,93.3,0,0
26/06/20 10:00,989.55,22.43,296.47,51.32,13.95,8.82,14.1,1160.03,2.48,110.7,0,0
26/06/20 10:10,989.48,22.61,296.66,50.01,13.74,8.69,13.89,1159.34,2.48,122.3,0,0
26/06/20 10:20,989.32,22.69,296.75,50.57,13.97,8.83,14.12,1158.74,2.99,110.3,0,0
26/06/20 10:30,989.21,22.48,296.55,50.77,13.84,8.75,13.99,1159.48,3.46,79.48,0,0
26/06/20 10:40,989.15,22.59,296.66,51.04,14.01,8.86,14.16,1158.91,3.19,91.3,0,0
26/06/20 10:50,989.11,22.62,296.7,50.66,13.93,8.81,14.08,1158.78,3.21,102.8,0,0
26/06/20 11:00,989.03,23.06,297.15,49.08,13.86,8.76,14.01,1157,3.07,113.7,0,0
26/06/20 11:10,988.95,23.51,297.6,45.37,13.17,8.32,13.31,1155.45,3.05,142.9,0,0
26/06/20 11:20,988.83,23.54,297.64,46.48,13.51,8.54,13.66,1155.04,2.88,84,0,0
26/06/20 11:30,988.69,23.5,297.62,46.14,13.38,8.46,13.53,1155.09,2.94,84.9,0,0
26/06/20 11:40,988.58,23.62,297.75,46.27,13.52,8.55,13.67,1154.44,3.41,99.8,0,0
26/06/20 11:50,988.43,23.46,297.6,47.22,13.66,8.64,13.82,1154.82,2.7,73.22,0,0
26/06/20 12:00,988.28,23.97,298.12,46.89,13.99,8.85,14.15,1152.52,2.52,104.8,0,0
26/06/20 12:10,988.1,24.24,298.41,45.81,13.89,8.79,14.06,1151.3,3.05,93.8,0,0
26/06/20 12:20,988.03,24.68,298.86,43.4,13.51,8.55,13.67,1149.69,3.29,134.3,0,0
26/06/20 12:30,988.06,24.46,298.63,42.6,13.09,8.28,13.25,1150.76,3.67,116.8,0,0
26/06/20 12:40,987.89,24.54,298.73,42.45,13.1,8.29,13.26,1150.24,2.88,147.5,0,0
26/06/20 12:50,987.77,24.82,299.02,41.65,13.07,8.27,13.24,1149.04,3.13,152.3,0,0
26/06/20 13:00,987.72,25.35,299.56,41.81,13.54,8.57,13.71,1146.73,2.53,169.7,0,0
26/06/20 13:10,987.64,25.31,299.52,41.74,13.49,8.54,13.66,1146.81,2.52,128.3,0,0
26/06/20 13:20,987.49,25.24,299.47,40.76,13.12,8.3,13.28,1147.07,2.97,153.9,0,0
26/06/20 13:30,987.52,25.52,299.74,40.2,13.15,8.33,13.32,1146.02,2.42,157.9,0,0
26/06/20 13:40,987.54,25.62,299.84,39,12.84,8.13,13,1145.8,3.3,179.7,0,0
26/06/20 13:50,987.52,25.68,299.91,40.22,13.29,8.41,13.45,1145.34,1.84,182.1,0,0
26/06/20 14:00,987.48,26.07,300.3,40.03,13.53,8.57,13.7,1143.7,2.44,172.4,0,0
26/06/20 14:10,987.4,25.99,300.23,38.78,13.05,8.26,13.21,1144.12,2.63,122.8,0,0
26/06/20 14:20,987.29,25.92,300.17,38.98,13.06,8.27,13.23,1144.26,1.16,99.9,0,0
26/06/20 14:30,987.25,26.29,300.54,37.58,12.87,8.15,13.04,1142.88,2.05,128,0,0
26/06/20 14:40,987.26,26.29,300.54,37.75,12.93,8.19,13.1,1142.87,2.38,112.2,0,0
26/06/20 14:50,987.24,26.17,300.42,38.99,13.26,8.4,13.43,1143.16,2.71,118.1,0,0
26/06/20 15:00,987.21,26.31,300.56,39.86,13.67,8.66,13.84,1142.41,2.63,73.41,0,0
26/06/20 15:10,987.08,26.25,300.52,39.91,13.64,8.64,13.81,1142.5,2.57,77.68,0,0
26/06/20 15:20,986.9,26.36,300.64,38.71,13.31,8.43,13.49,1142.01,2.02,165,0,0
26/06/20 15:30,986.7,26.67,300.97,37.78,13.23,8.38,13.41,1140.63,1.81,200.6,0,0
26/06/20 15:40,986.57,26.47,300.78,37.81,13.09,8.29,13.27,1141.31,2.16,179.9,0,0
26/06/20 15:50,986.47,26.45,300.77,38.71,13.38,8.48,13.57,1141.14,2.86,200.8,0,0
26/06/20 16:00,986.32,26.49,300.82,38.82,13.45,8.53,13.64,1140.78,1.56,211.4,0,0
26/06/20 16:10,986.18,26.83,301.18,38.32,13.55,8.59,13.74,1139.28,2.38,188.3,0,0
26/06/20 16:20,986.02,26.93,301.29,37.58,13.36,8.47,13.55,1138.8,1.77,180.9,0,0
26/06/20 16:30,985.86,27.05,301.43,37.29,13.35,8.47,13.55,1138.16,1.93,191.8,0,0
26/06/20 16:40,985.68,26.79,301.18,37.94,13.38,8.49,13.58,1138.93,2.52,208,0,0
26/06/20 16:50,985.54,26.64,301.04,38.35,13.41,8.51,13.6,1139.32,2.11,186.9,0,0
26/06/20 17:00,985.48,27.07,301.48,36.84,13.21,8.38,13.4,1137.71,1.78,154.7,0,0
26/06/20 17:10,985.38,27.35,301.77,36.39,13.26,8.41,13.46,1136.51,1.24,157.6,0,0
26/06/20 17:20,985.32,27.43,301.85,36.78,13.47,8.55,13.67,1136.05,1.09,299.8,0,0
26/06/20 17:30,985.31,27.19,301.61,36.41,13.15,8.34,13.34,1137.08,1.36,352.8,0,0
26/06/20 17:40,985.32,26.86,301.28,36.9,13.07,8.29,13.26,1138.38,1.46,10.98,0,0
26/06/20 17:50,985.28,26.72,301.14,37.49,13.17,8.36,13.37,1138.82,1.75,12.67,0,0
26/06/20 18:00,985.2,26.71,301.14,37.54,13.18,8.36,13.38,1138.76,1.21,21.54,0,0
26/06/20 18:10,985.14,26.94,301.38,37.25,13.25,8.41,13.45,1137.79,1.11,44.44,0,0
26/06/20 18:20,985.23,27.17,301.6,36.79,13.27,8.42,13.47,1137.01,0.7,329.6,0,0
26/06/20 18:30,985.25,27.11,301.54,36.28,13.04,8.27,13.23,1137.36,1.23,255.6,0,0
26/06/20 18:40,985.16,26.84,301.28,37.24,13.17,8.36,13.37,1138.22,1.16,280.6,0,0
26/06/20 18:50,985.18,26.56,300.99,37.54,13.06,8.29,13.26,1139.36,0.95,315.3,0,0
26/06/20 19:00,985.26,26.61,301.04,37.93,13.24,8.4,13.44,1139.19,0.89,324.4,0,0
26/06/20 19:10,985.38,26.22,300.63,38.45,13.11,8.32,13.31,1140.86,1.01,340,0,0
26/06/20 19:20,985.51,25.65,300.05,40.78,13.45,8.53,13.65,1143.04,1.28,335.6,0,0
26/06/20 19:30,985.54,25.3,299.7,41.91,13.54,8.59,13.74,1144.38,1.67,342.4,0,0
26/06/20 19:40,985.55,25.24,299.63,41.19,13.26,8.41,13.45,1144.75,1.64,347.8,0,0
26/06/20 19:50,985.55,25.3,299.7,40.85,13.19,8.37,13.39,1144.54,1.75,351.7,0,0
26/06/20 20:00,985.58,25.03,299.42,41.85,13.3,8.44,13.5,1145.57,1.69,352,0,0
26/06/20 20:10,985.68,24.83,299.21,42.73,13.42,8.51,13.62,1146.4,1.13,25.73,0,0
26/06/20 20:20,985.78,23.84,298.21,46.75,13.84,8.78,14.04,1150.15,0.4,259.7,0,0
26/06/20 20:30,985.82,23.59,297.95,46.94,13.69,8.68,13.88,1151.24,0.43,230.2,0,0
26/06/20 20:40,985.89,23.57,297.93,47.73,13.9,8.82,14.1,1151.3,0.38,44.84,0,0
26/06/20 20:50,985.95,23.3,297.65,50.66,14.52,9.21,14.72,1152.15,0.74,61.83,0,0
26/06/20 21:00,986.03,22.83,297.17,53.4,14.87,9.44,15.08,1153.91,0.23,12.78,0,0
26/06/20 21:10,986.07,22.51,296.85,54.72,14.95,9.48,15.16,1155.18,0.26,36.62,0,0
26/06/20 21:20,985.98,22,296.34,57.55,15.24,9.67,15.46,1156.93,1.43,53.71,0,0
26/06/20 21:30,985.9,21.26,295.61,61.29,15.51,9.85,15.73,1159.63,0.52,41.05,0,0
26/06/20 21:40,985.77,20.95,295.31,60.48,15.02,9.53,15.24,1160.92,0.48,277.4,0,0
26/06/20 21:50,985.67,21.14,295.51,58.35,14.66,9.3,14.87,1160.21,0.73,231.8,0,0
26/06/20 22:00,985.57,20.93,295.31,59.5,14.76,9.37,14.97,1160.87,0.56,11.69,0,0
26/06/20 22:10,985.4,20.48,294.87,62.72,15.13,9.61,15.36,1162.28,0.82,51.22,0,0
26/06/20 22:20,985.29,20,294.4,65.25,15.28,9.7,15.51,1163.99,0.64,79.97,0,0
26/06/20 22:30,985.31,19.66,294.05,67.08,15.38,9.77,15.61,1165.32,0.37,99.2,0,0
26/06/20 22:40,985.31,19.37,293.76,64.53,14.53,9.23,14.75,1166.86,1.61,232.6,0,0
26/06/20 22:50,985.34,19.41,293.8,65.27,14.74,9.36,14.96,1166.64,1.38,214,0,0
26/06/20 23:00,985.48,19.22,293.6,66.84,14.91,9.47,15.13,1167.49,1.2,213.9,0,0
26/06/20 23:10,985.56,19.06,293.43,67.79,14.98,9.51,15.19,1168.19,1.51,213.5,0,0
26/06/20 23:20,985.57,18.93,293.3,68.53,15.02,9.53,15.24,1168.71,1.25,206.4,0,0
26/06/20 23:30,985.49,18.65,293.02,69.97,15.07,9.56,15.29,1169.71,0.91,170.9,0,0
26/06/20 23:40,985.31,18.27,292.66,72.52,15.25,9.68,15.48,1170.94,0.82,100.5,0,0
26/06/20 23:50,985.24,18.12,292.51,73.65,15.34,9.74,15.57,1171.42,0.28,352.2,0,0
27/06/20 0:00,985.14,18.12,292.52,73.29,15.27,9.69,15.5,1171.33,0.43,133.2,0,0
27/06/20 0:10,985.15,18.04,292.44,72.69,15.06,9.57,15.29,1171.76,0.47,235.5,0,0
27/06/20 0:20,985.16,18.1,292.5,72.22,15.02,9.54,15.25,1171.54,0.4,216.9,0,0
27/06/20 0:30,985.3,17.55,291.93,74.94,15.06,9.56,15.28,1173.91,0.56,184.8,0,40
27/06/20 0:40,985.37,16.86,291.24,77.45,14.9,9.46,15.12,1176.86,1.69,207.4,0,0
27/06/20 0:50,985.34,16.95,291.33,78.78,15.24,9.68,15.47,1176.31,1.24,216.5,0,30
27/06/20 1:00,985.32,17.03,291.41,77.56,15.08,9.58,15.31,1176.03,0.94,232,0,0
27/06/20 1:10,985.27,16.92,291.3,78.69,15.19,9.65,15.42,1176.36,1.54,212.7,0,0
27/06/20 1:20,985.31,16.79,291.17,77.43,14.83,9.41,15.05,1177.11,1,212,0,0
27/06/20 1:30,985.34,16.58,290.96,78.28,14.79,9.39,15.01,1178.01,1.27,189.9,0,0
27/06/20 1:40,985.38,15.96,290.33,80.5,14.62,9.28,14.84,1180.66,1.78,213.2,0,0
27/06/20 1:50,985.42,16.02,290.39,80.2,14.62,9.28,14.84,1180.47,1.09,215,0,0
27/06/20 2:00,985.35,15.84,290.21,82,14.78,9.38,15,1181.05,0.84,204.9,0,0
27/06/20 2:10,985.45,15.55,289.91,84.5,14.95,9.49,15.17,1182.28,1.57,199.9,0,0
27/06/20 2:20,985.33,15.69,290.06,84.8,15.14,9.61,15.36,1181.47,1.18,185,0,0
27/06/20 2:30,985.31,15.55,289.92,85.3,15.09,9.58,15.32,1182.04,0.66,161.4,0,0
27/06/20 2:40,985.32,15.35,289.72,85.5,14.93,9.48,15.16,1182.95,0.59,150.7,0,0
27/06/20 2:50,985.31,15.34,289.71,85.2,14.87,9.44,15.09,1183,0.41,339.7,0,0
27/06/20 3:00,985.27,15.56,289.94,83.7,14.82,9.41,15.04,1182.08,0.6,192.7,0,0
27/06/20 3:10,985.32,15.69,290.06,84.8,15.14,9.61,15.36,1181.46,1.48,208.2,0,0
27/06/20 3:20,985.3,15.45,289.82,85.6,15.05,9.55,15.27,1182.46,1.14,209.4,0,0
27/06/20 3:30,985.29,15.31,289.69,86,14.98,9.51,15.21,1183.05,1.13,201.8,0,0
27/06/20 3:40,985.36,14.99,289.36,87,14.85,9.43,15.07,1184.51,0.98,195.3,0,0
27/06/20 3:50,985.38,15.09,289.46,86.7,14.89,9.45,15.11,1184.1,0.93,190.3,0,0
27/06/20 4:00,985.49,14.83,289.19,87.9,14.85,9.43,15.07,1185.33,1.1,165,0,0
27/06/20 4:10,985.64,14.35,288.69,90.6,14.84,9.42,15.05,1187.49,0.72,125,0,0
27/06/20 4:20,985.71,14.19,288.53,91.2,14.78,9.38,15,1188.26,0.94,135.6,0,0
27/06/20 4:30,985.68,14.07,288.41,92.1,14.81,9.4,15.03,1188.71,1.09,205.7,0,0
27/06/20 4:40,985.61,14.19,288.53,91.7,14.86,9.43,15.08,1188.11,1.26,221.6,0,0
27/06/20 4:50,985.64,14.77,289.11,88.8,14.94,9.48,15.16,1185.71,0.68,216.2,0,0
27/06/20 5:00,985.66,15.24,289.58,86.4,14.99,9.51,15.2,1183.78,1.03,177.1,0,0
27/06/20 5:10,985.6,15.11,289.46,87.2,15,9.52,15.22,1184.24,1.03,201.8,0,0
27/06/20 5:20,985.5,15.46,289.82,85.8,15.09,9.58,15.32,1182.64,0.49,230,0,0
27/06/20 5:30,985.4,16.09,290.46,82.6,15.13,9.6,15.35,1179.93,0.57,238.9,0,0
27/06/20 5:40,985.36,16.48,290.85,81.2,15.25,9.68,15.47,1178.24,0.49,209,0,0
27/06/20 5:50,985.37,16.93,291.31,79.32,15.33,9.73,15.55,1176.38,0.67,175.4,0,0
27/06/20 6:00,985.34,17.14,291.52,78.47,15.36,9.76,15.59,1175.48,0.88,140.4,0,0
27/06/20 6:10,985.36,17.37,291.75,77.98,15.49,9.84,15.72,1174.52,0.87,180.6,0,0
27/06/20 6:20,985.42,17.71,292.08,76.45,15.52,9.85,15.75,1173.2,0.44,86.2,0,0
27/06/20 6:30,985.48,18.19,292.56,74.6,15.61,9.91,15.84,1171.3,0.85,152.7,0,0
27/06/20 6:40,985.53,18.35,292.72,74.5,15.74,10,15.97,1170.66,1.08,140.4,0,0
27/06/20 6:50,985.58,18.55,292.91,73.57,15.74,10,15.97,1169.91,1.23,139.5,0,0
27/06/20 7:00,985.57,18.82,293.19,72.89,15.86,10.07,16.09,1168.77,0.88,164.5,0,0
27/06/20 7:10,985.55,19.19,293.56,72.65,16.18,10.28,16.42,1167.12,0.82,136.3,0,0
27/06/20 7:20,985.6,19.79,294.16,70.74,16.35,10.39,16.59,1164.71,1.37,145.8,0,0
27/06/20 7:30,985.62,20.41,294.78,68.61,16.48,10.47,16.72,1162.22,1.43,170,0,0
27/06/20 7:40,985.62,20.64,295.01,67.49,16.44,10.44,16.68,1161.32,1.72,159.4,0,0
27/06/20 7:50,985.67,20.56,294.93,68.56,16.62,10.56,16.86,1161.62,1.35,169.3,0,0
27/06/20 8:00,985.6,20.61,294.98,69.58,16.92,10.75,17.17,1161.2,0.95,176.7,0,0
27/06/20 8:10,985.62,20.84,295.21,68.89,16.99,10.79,17.24,1160.29,1.43,197.8,0,0
27/06/20 8:20,985.57,21.52,295.9,66.61,17.13,10.88,17.38,1157.49,1.24,173.6,0,0
27/06/20 8:30,985.53,22.59,296.98,62.69,17.21,10.93,17.46,1153.22,1.8,131.2,0,0
27/06/20 8:40,985.48,23.06,297.45,61.69,17.42,11.07,17.68,1151.24,1.48,135.1,0,0
27/06/20 8:50,985.43,23.81,298.21,59.67,17.63,11.2,17.89,1148.18,1.61,145,0,0
27/06/20 9:00,985.36,23.97,298.38,58.91,17.57,11.17,17.84,1147.5,2.33,134.7,0,0
27/06/20 9:10,985.27,24.61,299.03,56.17,17.41,11.07,17.67,1145,2.53,155.1,0,0
27/06/20 9:20,985.37,24.77,299.18,55.83,17.47,11.1,17.73,1144.48,2.19,161.2,0,0
27/06/20 9:30,985.43,25.3,299.71,54.74,17.68,11.24,17.94,1142.42,2.56,176.3,0,0
27/06/20 9:40,985.53,25.5,299.9,51.84,16.94,10.76,17.19,1142.1,2.35,213.3,0,0
27/06/20 9:50,985.49,25.5,299.9,52.29,17.09,10.86,17.34,1141.99,2.89,211.9,0,0
27/06/20 10:00,985.43,25.53,299.94,51.59,16.89,10.73,17.14,1141.89,3.63,211,0,0
27/06/20 10:10,985.35,25.86,300.27,52.1,17.4,11.05,17.65,1140.32,2.22,203,0,0
27/06/20 10:20,985.25,26.15,300.57,50.55,17.17,10.91,17.43,1139.19,3.91,204.9,0,0
27/06/20 10:30,985.29,26.06,300.48,48.09,16.25,10.32,16.49,1139.99,4.96,211.1,0,0
27/06/20 10:40,985.31,26.37,300.79,47.76,16.43,10.44,16.68,1138.75,4.32,214.6,0,0
27/06/20 10:50,985.21,26.73,301.16,45.39,15.95,10.13,16.19,1137.48,5.73,209.7,0,0
27/06/20 11:00,985.14,26.72,301.16,44.93,15.78,10.03,16.02,1137.51,4.92,211.3,0,0
27/06/20 11:10,985.13,27.23,301.67,44.35,16.05,10.2,16.29,1135.45,2.71,254.6,0,0
27/06/20 11:20,985.03,27.36,301.81,43.67,15.93,10.12,16.17,1134.9,3.53,211,0,0
27/06/20 11:30,984.93,27.61,302.07,42.64,15.78,10.03,16.02,1133.9,2.78,222.9,0,0
27/06/20 11:40,984.81,27.61,302.08,42.59,15.76,10.01,16,1133.77,2.16,269.1,0,0
27/06/20 11:50,984.86,27.44,301.9,44.07,16.15,10.26,16.4,1134.3,1.95,262.8,0,0
27/06/20 12:00,984.82,27.38,301.85,44.92,16.4,10.42,16.65,1134.37,2.38,262,0,0
27/06/20 12:10,984.87,27.24,301.7,45.07,16.32,10.37,16.57,1134.99,3.06,239.6,0,0
27/06/20 12:20,984.94,27.05,301.51,46.44,16.63,10.57,16.89,1135.66,2.95,245.9,0,0
27/06/20 12:30,984.94,27.17,301.63,46.64,16.82,10.69,17.08,1135.12,3.39,246.6,0,0
27/06/20 12:40,984.89,27.66,302.12,46.94,17.42,11.08,17.69,1132.95,3.11,240.8,0,60
27/06/20 12:50,984.82,28.05,302.52,45.52,17.28,10.99,17.55,1131.46,4.02,222.6,0,0
27/06/20 13:00,984.73,28.01,302.49,45.29,17.15,10.91,17.42,1131.56,4.52,215.5,0,60
27/06/20 13:10,984.65,27.71,302.19,45.89,17.08,10.86,17.35,1132.63,4.19,212.3,0,270
27/06/20 13:20,984.56,28,302.49,44.99,17.03,10.83,17.3,1131.46,2.8,218.8,0,150
27/06/20 13:30,984.53,28.27,302.77,43.35,16.67,10.6,16.93,1130.57,3.15,231.9,0,480
27/06/20 13:40,984.45,28.67,303.18,42.03,16.54,10.52,16.8,1129.03,4.11,229.6,0,600
27/06/20 13:50,984.45,28.5,303.01,42.62,16.61,10.56,16.87,1129.64,4.49,242,0,590
27/06/20 14:00,984.47,28.2,302.7,43.67,16.72,10.64,16.99,1130.74,3.78,236.7,0,600
27/06/20 14:10,984.35,28.35,302.86,42.58,16.45,10.46,16.71,1130.16,3.99,227.7,0,600
27/06/20 14:20,984.29,28.21,302.73,42.55,16.31,10.37,16.57,1130.67,4.48,221.1,0,600
27/06/20 14:30,984.29,28.37,302.89,42.43,16.41,10.44,16.67,1130.03,3.65,226.5,0,570
27/06/20 14:40,984.25,28.34,302.86,43.17,16.67,10.6,16.94,1129.98,2.71,235.4,0,510
27/06/20 14:50,984.29,28.25,302.77,43.75,16.8,10.69,17.07,1130.31,3.72,229.3,0,600
27/06/20 15:00,984.44,28.05,302.55,44.81,17.01,10.82,17.28,1131.14,4.06,225.1,0,540
27/06/20 15:10,984.49,27.3,301.8,46.93,17.05,10.85,17.32,1134,7.76,212,0,600
27/06/20 15:20,984.69,26.6,301.08,49.29,17.19,10.93,17.46,1136.82,6.31,200,0,240
27/06/20 15:30,984.94,25.74,300.19,53.72,17.81,11.32,18.08,1140.11,6.34,208.1,0,50
27/06/20 15:40,985.08,24.08,298.51,63.87,19.18,12.2,19.47,1146.04,6.16,207.3,0.1,310
27/06/20 15:50,985.16,23.06,297.48,68.73,19.41,12.35,19.7,1149.98,4.71,216.6,0,0
27/06/20 16:00,985.26,22.91,297.32,70.36,19.69,12.53,19.99,1150.55,3.83,239.9,0.1,250
27/06/20 16:10,985.17,21.91,296.32,78.53,20.68,13.16,20.99,1153.9,2.8,245.9,0.4,420
27/06/20 16:20,985.2,20.97,295.38,85,21.13,13.45,21.45,1157.42,2.67,243,0.2,230
27/06/20 16:30,985.14,20.6,295.01,87.6,21.29,13.55,21.61,1158.74,1.8,256.4,0.4,100
27/06/20 16:40,985.02,20.63,295.05,88.6,21.57,13.74,21.9,1158.35,1.92,227.7,0,0
27/06/20 16:50,985.02,21.02,295.44,88.2,22,14.01,22.33,1156.63,1.91,215.3,0,0
27/06/20 17:00,984.92,21.26,295.69,87.6,22.17,14.12,22.51,1155.49,2.53,217.3,0,0
27/06/20 17:10,984.84,21.63,296.07,87.5,22.65,14.43,23,1153.73,1.9,204.8,0,0
27/06/20 17:20,984.74,22.19,296.64,85,22.77,14.51,23.12,1151.37,1.75,201.9,0,0
27/06/20 17:30,984.71,22.96,297.42,82.4,23.13,14.74,23.49,1148.18,1.52,193,0,0
27/06/20 17:40,984.71,23.68,298.14,76.68,22.48,14.32,22.83,1145.68,1.81,186.6,0,0
27/06/20 17:50,984.7,24.21,298.67,72.38,21.91,13.95,22.25,1143.88,1.01,176.8,0,0
27/06/20 18:00,984.66,24.36,298.83,72.52,22.15,14.11,22.49,1143.15,1.38,165.1,0,0
27/06/20 18:10,984.62,23.92,298.39,74.06,22.03,14.03,22.37,1144.85,1.96,178.7,0,0
27/06/20 18:20,984.67,23.38,297.84,81.2,23.38,14.9,23.74,1146.4,2.23,199.1,0,0
27/06/20 18:30,984.57,22.76,297.23,87.1,24.16,15.4,24.53,1148.33,2.4,240.3,0,0
27/06/20 18:40,984.43,23.08,297.56,80.7,22.82,14.54,23.18,1147.52,2.07,235.5,0,0
27/06/20 18:50,984.41,23.83,298.32,74.86,22.15,14.11,22.5,1144.9,1.78,214.4,0,0
27/06/20 19:00,984.38,24.09,298.58,72.14,21.68,13.81,22.02,1144.07,1.38,221.8,0,0
27/06/20 19:10,984.43,23.98,298.47,68.6,20.48,13.04,20.8,1145.09,1.68,222.4,0,0
27/06/20 19:20,984.48,23.72,298.2,68.79,20.22,12.87,20.53,1146.26,2.05,233.3,0,0
27/06/20 19:30,984.59,23.36,297.83,72.6,20.88,13.3,21.2,1147.49,1.51,219.9,0,0
27/06/20 19:40,984.73,22.81,297.27,73.62,20.48,13.04,20.8,1149.96,1.7,225.6,0,0
27/06/20 19:50,984.73,22.7,297.15,73.35,20.27,12.9,20.58,1150.49,1.47,224.8,0,0
27/06/20 20:00,984.87,22.81,297.25,72,20.03,12.75,20.34,1150.33,1.8,222.8,0,0
27/06/20 20:10,985.02,22.66,297.09,73.32,20.21,12.86,20.52,1151.01,1.64,226.3,0,0
27/06/20 20:20,985.09,22.71,297.13,72.1,19.94,12.68,20.24,1151.02,1.89,230.7,0,0
27/06/20 20:30,985.21,22.39,296.8,74.97,20.33,12.94,20.64,1152.23,1.52,225.6,0,0
27/06/20 20:40,985.32,22,296.4,76.03,20.13,12.81,20.43,1153.97,2.1,224,0,0
27/06/20 20:50,985.43,21.99,296.38,75.44,19.97,12.7,20.26,1154.22,2.49,224,0,0
27/06/20 21:00,985.61,21.88,296.26,75.8,19.93,12.67,20.22,1154.88,3.04,230.6,0,0
27/06/20 21:10,985.66,21.59,295.96,76.66,19.8,12.59,20.09,1156.13,2.96,233.2,0,0
27/06/20 21:20,985.67,21.49,295.86,76.47,19.63,12.48,19.91,1156.61,3.06,237.6,0,0
27/06/20 21:30,985.85,21.63,295.98,74.51,19.29,12.26,19.57,1156.42,2.61,237.5,0,0
27/06/20 21:40,985.97,21.75,296.09,73.44,19.15,12.17,19.43,1156.16,2.88,240.7,0,0
27/06/20 21:50,986.1,21.37,295.7,74.96,19.1,12.14,19.37,1157.82,3.3,240.1,0,0
27/06/20 22:00,986.2,21.22,295.54,74.7,18.86,11.98,19.12,1158.64,3.08,235,0,0
27/06/20 22:10,986.31,21.4,295.71,73,18.64,11.84,18.89,1158.16,2.97,234.9,0,0
27/06/20 22:20,986.34,21.1,295.41,74.51,18.67,11.86,18.93,1159.36,3.16,236.1,0,0
27/06/20 22:30,986.38,20.87,295.18,75.41,18.63,11.84,18.89,1160.33,3.04,233.8,0,0
27/06/20 22:40,986.39,20.65,294.95,76.46,18.64,11.84,18.9,1161.21,3.15,226.1,0,0
27/06/20 22:50,986.43,20.54,294.84,76.58,18.54,11.78,18.8,1161.74,3.53,224.3,0,0
27/06/20 23:00,986.45,20.56,294.86,76.21,18.48,11.73,18.73,1161.71,3.4,221.1,0,0
27/06/20 23:10,986.47,20.64,294.94,75.69,18.44,11.71,18.69,1161.44,3.45,228,0,0
27/06/20 23:20,986.5,20.82,295.12,74.67,18.4,11.68,18.65,1160.78,3.09,232.3,0,0
27/06/20 23:30,986.51,20.45,294.74,77.32,18.62,11.82,18.87,1162.16,1.36,211.1,0,0
27/06/20 23:40,986.6,19.78,294.06,82.1,18.97,12.05,19.23,1164.76,0.7,161.4,0,0
27/06/20 23:50,986.63,19.54,293.82,84.5,19.23,12.22,19.49,1165.63,0.74,175.2,0,0
28/06/20 0:00,986.66,19.33,293.61,86,19.32,12.27,19.58,1166.47,1.07,196.1,0,0
28/06/20 0:10,986.67,19.08,293.35,86.8,19.2,12.19,19.46,1167.53,1.01,213.4,0,0
28/06/20 0:20,986.8,19.12,293.38,85.9,19.05,12.09,19.3,1167.6,1.1,201.3,0,0
28/06/20 0:30,986.87,19.29,293.55,84.8,19,12.07,19.26,1167.02,0.94,185.1,0,0
28/06/20 0:40,986.97,19.24,293.49,85,18.99,12.05,19.24,1167.35,0.61,163.9,0,0
28/06/20 0:50,987.02,19.05,293.29,86.3,19.05,12.09,19.3,1168.14,1.07,140.1,0,0
28/06/20 1:00,986.99,18.81,293.06,87.3,18.99,12.05,19.24,1169.09,0.81,162,0,0
28/06/20 1:10,986.99,18.77,293.02,87.3,18.94,12.02,19.19,1169.27,0.55,151.4,0,0
28/06/20 1:20,986.96,18.79,293.04,87.3,18.96,12.04,19.21,1169.15,0.89,136.4,0,0
28/06/20 1:30,987,18.71,292.95,87.5,18.91,12,19.16,1169.54,0.57,175.7,0,0
28/06/20 1:40,987,18.77,293.01,86.7,18.81,11.94,19.06,1169.34,0.43,167.3,0,0
28/06/20 1:50,986.93,18.96,293.21,84.6,18.57,11.79,18.82,1168.6,0.84,192.3,0,0
28/06/20 2:00,986.96,18.8,293.05,85.2,18.52,11.75,18.76,1169.31,1.31,208.8,0,0
28/06/20 2:10,986.96,19.08,293.33,83.4,18.45,11.71,18.69,1168.22,1.77,226.8,0,0
28/06/20 2:20,987.05,19.03,293.27,84.8,18.7,11.87,18.94,1168.41,1.79,205.6,0,0
